"19391","OC-CIE18","00000240","2018-04-10 00:00:00","14002","2018-04-26 00:00:00","N","1","1","1","-1",,"-1","1","N",
"19392","OC-CIE18","00000046","2018-04-10 00:00:00","18618","2018-03-28 00:00:00","N","1","1","1","-1",,"-1","1","N",
"19393","OC-CIE18","00000243","2018-04-10 00:00:00","286000","2018-04-26 00:00:00","N","1","1","1","-1",,"-1","1","N",
"19394","OC-CIE18","00000245","2018-04-10 00:00:00","500","2018-04-26 00:00:00","N","1","1","1","-1",,"-1","1","N",
"19395","OC-BAD18","00000007","2018-04-10 00:00:00","1600","2018-04-26 00:00:00","N","1","1","18","-1",,"-1","1","N",
"19396","OC-BAD18","00000008","2018-04-10 00:00:00","2500","2018-04-26 00:00:00","N","1","1","18","-1",,"-1","1","N",
"19397","OC-BAD18","00000008","2018-04-10 00:00:00","2500","2018-04-26 00:00:00","N","1","1","18","-1",,"-1","1","N",
"19398","OC-BAD18","00000009","2018-04-10 00:00:00","4500","2018-04-26 00:00:00","N","1","1","18","-1",,"-1","1","N",
"19399","OC-BAD18","00000010","2018-04-10 00:00:00","286000","2018-04-26 00:00:00","N","1","1","18","-1",,"-1","1","N",
"19400","OC-CIE18","00000248","2018-04-11 00:00:00","36588.55","2018-04-26 00:00:00","N","1","1","1","-1",,"-1","1","N",
"19401","OC-BAD18","00000013","2018-04-11 00:00:00","580","2018-04-26 00:00:00","N","1","1","18","-1",,"-1","1","N",
"19402","OC-BAD18","00000011","2018-04-11 00:00:00","4000","2018-04-26 00:00:00","N","1","1","18","-1",,"-1","1","N",
"19403","OC-BAD18","00000012","2018-04-11 00:00:00","3596","2018-04-26 00:00:00","N","1","1","18","-1",,"-1","1","N",
"19404","OC-CIE18","00000256","2018-04-12 00:00:00","3000","2018-04-26 00:00:00","N","1","1","1","-1",,"-1","1","N",
"19405","OC-CIE18","00000257","2018-04-12 00:00:00","18000","2018-04-26 00:00:00","N","1","1","1","-1",,"-1","1","N",
"19406","OCCIEVIA18","00000028","2018-04-12 00:00:00","600","2018-04-26 00:00:00","VIA","1","1","1","-1",,"-1","1","N",
"19407","OC-BAD18","00000014","2018-04-12 00:00:00","5000","2018-04-26 00:00:00","N","1","1","18","-1",,"-1","1","N",
"19408","OCCIEVIA18","00000030","2018-04-12 00:00:00","2784.4","2018-04-26 00:00:00","VIA","1","1","1","-1",,"-1","1","N",
"19409","OC-CIE18","00000261","2018-04-13 00:00:00","99760","2018-04-26 00:00:00","N","1","1","1","-1",,"-1","1","N",
"19410","OC-CIE18","00000263","2018-04-13 00:00:00","20000","2018-04-26 00:00:00","N","1","1","1","-1",,"-1","1","N",
"19411","OC-BAD18","00000019","2018-04-13 00:00:00","6000","2018-04-26 00:00:00","N","1","1","18","-1",,"-1","1","N",
"19412","OC-CIE18","00000262","2018-04-13 00:00:00","5000","2018-04-26 00:00:00","N","1","1","1","-1",,"-1","1","N",
"19413","OC-CIE18","00000264","2018-04-13 00:00:00","2000","2018-04-26 00:00:00","N","1","1","1","-1",,"-1","1","N",
"19414","OC-CIE18","00000265","2018-04-13 00:00:00","6700","2018-04-26 00:00:00","N","1","1","1","-1",,"-1","1","N",
"19415","OC-BAD18","00000018","2018-04-13 00:00:00","7707.13","2018-04-26 00:00:00","N","1","1","18","-1",,"-1","1","N",
"19416","OC-BAD18","00000020","2018-04-13 00:00:00","3800","2018-04-26 00:00:00","N","1","1","18","-1",,"-1","1","N",
"19417","OCCIEOBR18","00000018","2018-04-13 00:00:00","106549.02","2018-04-26 00:00:00","OBR","1","1","1","-1",,"-1","1","N",
"19418","OCCIEOBR18","00000018","2018-04-13 00:00:00","113598.81","2018-04-26 00:00:00","OBR","1","1","1","-1",,"-1","1","N",
"19419","OCCIEOBR18","00000018","2018-04-13 00:00:00","8000","2018-04-26 00:00:00","OBR","1","1","1","-1",,"-1","1","N",
"19420","OCCIEOBR18","00000018","2018-04-13 00:00:00","2000","2018-04-26 00:00:00","OBR","1","1","1","-1",,"-1","1","N",
"19421","OCCIEOBR18","00000018","2018-04-13 00:00:00","2000","2018-04-26 00:00:00","OBR","1","1","1","-1",,"-1","1","N",
"19422","OCCIEOBR18","00000018","2018-04-13 00:00:00","330","2018-04-26 00:00:00","OBR","1","1","1","-1",,"-1","1","N",
"19423","OCCIEOBR18","00000018","2018-04-13 00:00:00","2710","2018-04-26 00:00:00","OBR","1","1","1","-1",,"-1","1","N",
"19424","OCCIEOBR18","00000018","2018-04-14 00:00:00","2500","2018-04-26 00:00:00","OBR","1","1","1","-1",,"-1","1","N",
"19425","OC-CIE18","00000266","2018-04-14 00:00:00","900","2018-04-26 00:00:00","N","1","1","1","-1",,"-1","1","N",
"19426","OC-CIE18","00000099","2018-04-14 00:00:00","6000","2018-04-02 00:00:00","N","1","1","1","-1",,"-1","1","N",
"19427","OC-BAD18","00000021","2018-04-14 00:00:00","700","2018-04-26 00:00:00","N","1","1","18","-1",,"-1","1","N",
"19428","OC-BAD18","00000022","2018-04-14 00:00:00","27998.1","2018-04-26 00:00:00","N","1","1","18","-1",,"-1","1","N",
"19429","OC-BAD18","00000023","2018-04-14 00:00:00","1024","2018-04-26 00:00:00","N","1","1","18","-1",,"-1","1","N",
"19430","OCCIECAJ18","00000002","2018-04-14 00:00:00","8326.79","2018-04-26 00:00:00","CAJ","1","1","1","-1",,"-1","1","N",
"19431","OCCIEVIA18","00000032","2018-04-14 00:00:00","1800","2018-04-26 00:00:00","VIA","1","1","1","-1",,"-1","1","N",
"19432","OC-BAD18","00000024","2018-04-09 00:00:00","2000","2018-04-27 00:00:00","N","1","1","18","-1",,"-1","1","N",
"19433","OC-BAD18","00000025","2018-04-09 00:00:00","2025","2018-04-27 00:00:00","N","1","1","18","-1",,"-1","1","N",
"19434","OC-BAD18","00000026","2018-04-09 00:00:00","1000","2018-04-27 00:00:00","N","1","1","18","-1",,"-1","1","N",
"19435","OC-BAD18","00000027","2018-04-09 00:00:00","750","2018-04-27 00:00:00","N","1","1","18","-1",,"-1","1","N",
"19436","OC-BAD18","00000028","2018-04-09 00:00:00","125.15","2018-04-27 00:00:00","N","1","1","18","-1",,"-1","1","N",
"19437","OC-BAD18","00000029","2018-04-09 00:00:00","2200","2018-04-27 00:00:00","N","1","1","18","-1",,"-1","1","N",
"19438","OC-BAD18","00000030","2018-04-09 00:00:00","1220.81","2018-04-27 00:00:00","N","1","1","18","-1",,"-1","1","N",
"19439","OC-BAD18","00000031","2018-04-09 00:00:00","5000","2018-04-27 00:00:00","N","1","1","18","-1",,"-1","1","N",
"19440","OC-BAD18","00000032","2018-04-04 00:00:00","2040","2018-04-27 00:00:00","N","1","1","18","-1",,"-1","1","N",
"19441","OC-BAD18","00000033","2018-04-09 00:00:00","2500","2018-04-27 00:00:00","N","1","1","18","-1",,"-1","1","N",
"19442","OC-BAD18","00000034","2018-04-09 00:00:00","3654","2018-04-27 00:00:00","N","1","1","18","-1",,"-1","1","N",
"19443","OC-BAD18","00000035","2018-04-09 00:00:00","1000","2018-04-27 00:00:00","N","1","1","18","-1",,"-1","1","N",
"19444","OC-BAD18","00000039","2018-04-09 00:00:00","2600","2018-04-27 00:00:00","N","1","1","18","-1",,"-1","1","N",
"19445","OC-BAD18","00000039","2018-04-09 00:00:00","2600","2018-04-27 00:00:00","N","1","1","18","-1",,"-1","1","N",
"19446","OC-BAD18","00000036","2018-04-09 00:00:00","549.01","2018-04-27 00:00:00","N","1","1","18","-1",,"-1","1","N",
"19447","OC-BAD18","00000037","2018-04-09 00:00:00","41614.51","2018-04-27 00:00:00","N","1","1","18","-1",,"-1","1","N",
"19448","OC-BAD18","00000038","2018-04-09 00:00:00","6009.82","2018-04-27 00:00:00","N","1","1","18","-1",,"-1","1","N",
"19449","OC-BAD18","00000040","2018-04-09 00:00:00","1000","2018-04-27 00:00:00","N","1","1","18","-1",,"-1","1","N",
"19450","OCCIEOBR18","00000005","2018-04-02 00:00:00","10000","2018-04-26 00:00:00","OBR","1","1","1","-1",,"-1","1","N",
"19451","OCCIEOBR18","00000006","2018-04-02 00:00:00","30000","2018-04-26 00:00:00","OBR","1","1","1","-1",,"-1","1","N",
"19452","OCCIEOBR18","00000006","2018-04-02 00:00:00","30000","2018-04-26 00:00:00","OBR","1","1","1","-1",,"-1","1","N",
"19453","OCBADFLE18","00000001","2018-04-02 00:00:00","400","2018-04-26 00:00:00","F","1","1","18","-1",,"-1","1","N",
"19454","OCCIEVIA18","00000013","2018-04-02 00:00:00","6254","2018-04-26 00:00:00","VIA","1","1","1","-1",,"-1","1","N",
"19455","OCCIEVIA18","00000014","2018-04-02 00:00:00","1500","2018-04-26 00:00:00","VIA","1","1","1","-1",,"-1","1","N",
"19456","OCCIEVIA18","00000015","2018-04-02 00:00:00","1000","2018-04-26 00:00:00","VIA","1","1","1","-1",,"-1","1","N",
"19457","OC-CIE18","00000237","2018-04-02 00:00:00","4000","2018-04-26 00:00:00","N","1","1","1","-1",,"-1","1","N",
"19458","OCCIEVIA18","00000018","2018-04-02 00:00:00","3000","2018-04-26 00:00:00","VIA","1","1","1","-1",,"-1","1","N",
"19459","OCCIEVIA18","00000017","2018-04-02 00:00:00","5000","2018-04-26 00:00:00","VIA","1","1","1","-1",,"-1","1","N",
"19460","OCCIEOBR18","00000009","2018-04-03 00:00:00","19400","2018-04-26 00:00:00","OBR","1","1","1","-1",,"-1","1","N",
"19461","OC-CIE18","00000118","2018-04-03 00:00:00","4640","2018-04-03 00:00:00","N","1","1","1","-1",,"-1","1","N",
"19462","OC-CIE18","00000119","2018-04-03 00:00:00","2320","2018-04-03 00:00:00","N","1","1","1","-1",,"-1","1","N",
"19463","OC-CIE18","00000120","2018-04-03 00:00:00","4640","2018-04-03 00:00:00","N","1","1","1","-1",,"-1","1","N",
"19464","OC-CIE18","00000121","2018-04-03 00:00:00","2320","2018-04-03 00:00:00","N","1","1","1","-1",,"-1","1","N",
"19465","OC-CIE18","00000122","2018-04-03 00:00:00","4640","2018-04-03 00:00:00","N","1","1","1","-1",,"-1","1","N",
"19466","OC-CIE18","00000123","2018-04-03 00:00:00","812","2018-04-03 00:00:00","N","1","1","1","-1",,"-1","1","N",
"19467","OCCIEVIA18","00000019","2018-04-04 00:00:00","1890","2018-04-26 00:00:00","VIA","1","1","1","-1",,"-1","1","N",
"19468","OCCIECAJ18","00000005","2018-04-04 00:00:00","10000","2018-04-30 00:00:00","CAJ","1","1","1","-1",,"-1","1","N",
"19469","OC-CIE18","00000241","2018-04-04 00:00:00","780","2018-04-26 00:00:00","N","1","1","1","-1",,"-1","1","N",
"19470","OC-CIE18","00000242","2018-04-04 00:00:00","1214","2018-04-26 00:00:00","N","1","1","1","-1",,"-1","1","N",
"19471","OCCIEVIA18","00000021","2018-04-04 00:00:00","800","2018-04-26 00:00:00","VIA","1","1","1","-1",,"-1","1","N",
"19472","OC-CIE18","00000244","2018-04-04 00:00:00","20000","2018-04-26 00:00:00","N","1","1","1","-1",,"-1","1","N",
"19473","OC-CIE18","00000246","2018-04-05 00:00:00","15112","2018-04-26 00:00:00","N","1","1","1","-1",,"-1","1","N",
"19474","OCCIEOBR18","00000010","2018-04-05 00:00:00","36404.25","2018-04-26 00:00:00","OBR","1","1","1","-1",,"-1","1","N",
"19475","OC-CIE18","00000247","2018-04-06 00:00:00","1161","2018-04-26 00:00:00","N","1","1","1","-1",,"-1","1","N",
"19476","OCCIEOBR18","00000011","2018-04-06 00:00:00","10200","2018-04-26 00:00:00","OBR","1","1","1","-1",,"-1","1","N",
"19477","OCCIEVIA18","00000023","2018-04-06 00:00:00","566.7","2018-04-26 00:00:00","VIA","1","1","1","-1",,"-1","1","N",
"19478","OC-CIE18","00000249","2018-04-06 00:00:00","10000","2018-04-26 00:00:00","N","1","1","1","-1",,"-1","1","N",
"19479","OC-CIE18","00000250","2018-04-06 00:00:00","11334","2018-04-26 00:00:00","N","1","1","1","-1",,"-1","1","N",
"19480","OCCIEOBR18","00000013","2018-04-06 00:00:00","82400","2018-04-26 00:00:00","OBR","1","1","1","-1",,"-1","1","N",
"19481","OCCIEOBR18","00000013","2018-04-06 00:00:00","78839.01","2018-04-26 00:00:00","OBR","1","1","1","-1",,"-1","1","N",
"19482","OCCIEOBR18","00000013","2018-04-06 00:00:00","3202.29","2018-04-26 00:00:00","OBR","1","1","1","-1",,"-1","1","N",
"19483","OCCIEOBR18","00000013","2018-04-06 00:00:00","3000","2018-04-26 00:00:00","OBR","1","1","1","-1",,"-1","1","N",
"19484","OCCIEOBR18","00000013","2018-04-06 00:00:00","2500","2018-04-26 00:00:00","OBR","1","1","1","-1",,"-1","1","N",
"19485","OCCIEOBR18","00000013","2018-04-06 00:00:00","2500","2018-04-26 00:00:00","OBR","1","1","1","-1",,"-1","1","N",
"19486","OCCIEOBR18","00000013","2018-04-06 00:00:00","4000","2018-04-26 00:00:00","OBR","1","1","1","-1",,"-1","1","N",
"19487","OCCIEOBR18","00000013","2018-04-06 00:00:00","1800","2018-04-26 00:00:00","OBR","1","1","1","-1",,"-1","1","N",
"19488","OCCIEOBR18","00000013","2018-04-06 00:00:00","2560","2018-04-26 00:00:00","OBR","1","1","1","-1",,"-1","1","N",
"19489","OCCIEOBR18","00000013","2018-04-06 00:00:00","6497.2","2018-04-26 00:00:00","OBR","1","1","1","-1",,"-1","1","N",
"19490","OCCIEOBR18","00000013","2018-04-06 00:00:00","4000","2018-04-26 00:00:00","OBR","1","1","1","-1",,"-1","1","N",
"19491","OCCIEOBR18","00000013","2018-04-06 00:00:00","3000","2018-04-26 00:00:00","OBR","1","1","1","-1",,"-1","1","N",
"19492","OCCIEOBR18","00000013","2018-04-06 00:00:00","1534.29","2018-04-26 00:00:00","OBR","1","1","1","-1",,"-1","1","N",
"19493","OCCIEOBR18","00000013","2018-04-06 00:00:00","971.43","2018-04-26 00:00:00","OBR","1","1","1","-1",,"-1","1","N",
"19494","OCCIEOBR18","00000013","2018-04-06 00:00:00","3240","2018-04-26 00:00:00","OBR","1","1","1","-1",,"-1","1","N",
"19495","OCCIEOBR18","00000013","2018-04-06 00:00:00","2320","2018-04-26 00:00:00","OBR","1","1","1","-1",,"-1","1","N",
"19496","OCCIEOBR18","00000013","2018-04-06 00:00:00","5727.95","2018-04-26 00:00:00","OBR","1","1","1","-1",,"-1","1","N",
"19497","OCCIEOBR18","00000013","2018-04-06 00:00:00","5472.75","2018-04-26 00:00:00","OBR","1","1","1","-1",,"-1","1","N",
"19498","OC-CIE18","00000290","2018-04-06 00:00:00","900","2018-04-30 00:00:00","N","1","1","1","-1",,"-1","1","N",
"19499","OC-CIE18","00000290","2018-04-06 00:00:00","900","2018-04-30 00:00:00","N","1","1","1","-1",,"-1","1","N",
"19500","OC-CIE18","00000291","2018-04-06 00:00:00","900","2018-04-30 00:00:00","N","1","1","1","-1",,"-1","1","N",
"19501","OC-CIE18","00000292","2018-04-06 00:00:00","4000","2018-04-30 00:00:00","N","1","1","1","-1",,"-1","1","N",
"19502","OCBADOBR18","00000002","2018-04-06 00:00:00","3670","2018-04-30 00:00:00","OBR","1","1","18","-1",,"-1","1","N",
"19503","OCBADOBR18","00000003","2018-04-06 00:00:00","2000","2018-04-30 00:00:00","OBR","1","1","18","-1",,"-1","1","N",
"19504","OCBADOBR18","00000004","2018-04-06 00:00:00","4531","2018-04-30 00:00:00","OBR","1","1","18","-1",,"-1","1","N",
"19505","OC-CIE18","00000252","2018-04-07 00:00:00","2235.82","2018-04-26 00:00:00","N","1","1","1","-1",,"-1","1","N",
"19506","OC-CIE18","00000253","2018-04-07 00:00:00","1074","2018-04-26 00:00:00","N","1","1","1","-1",,"-1","1","N",
"19507","OCCIEVIA18","00000025","2018-04-07 00:00:00","2700","2018-04-26 00:00:00","VIA","1","1","1","-1",,"-1","1","N",
"19508","OCCIEVIA18","00000026","2018-04-07 00:00:00","1700","2018-04-26 00:00:00","VIA","1","1","1","-1",,"-1","1","N",
"19509","OC-CIE18","00000255","2018-04-07 00:00:00","15000","2018-04-26 00:00:00","N","1","1","1","-1",,"-1","1","N",
"19510","OCCIEOBR18","00000014","2018-04-07 00:00:00","2500","2018-04-26 00:00:00","OBR","1","1","1","-1",,"-1","1","N",
"19511","OCCIEOBR18","00000014","2018-04-07 00:00:00","2000","2018-04-26 00:00:00","OBR","1","1","1","-1",,"-1","1","N",
"19512","OCCIEOBR18","00000014","2018-04-07 00:00:00","2000","2018-04-26 00:00:00","OBR","1","1","1","-1",,"-1","1","N",
"19513","OCCIEVIA18","00000027","2018-04-07 00:00:00","4150","2018-04-26 00:00:00","VIA","1","1","1","-1",,"-1","1","N",
"19514","OCCIEVIA18","00000029","2018-04-07 00:00:00","1200","2018-04-26 00:00:00","VIA","1","1","1","-1",,"-1","1","N",
"19515","OCCIEOBR18","00000016","2018-04-16 00:00:00","27998.1","2018-04-26 00:00:00","OBR","1","1","1","-1",,"-1","1","N",
"19516","OC-CIE18","00000273","2018-04-14 00:00:00","3500","2018-04-27 00:00:00","N","1","1","1","-1",,"-1","1","N",
"19517","OC-CIE18","00000272","2018-04-14 00:00:00","4800","2018-04-27 00:00:00","N","1","1","1","-1",,"-1","1","N",
"19518","OCCIEVIA18","00000033","2018-04-14 00:00:00","1200","2018-04-27 00:00:00","VIA","1","1","1","-1",,"-1","1","N",
"19519","OCBADOBR18","00000009","2018-04-16 00:00:00","2100","2018-05-02 00:00:00","OBR","1","1","18","-1",,"-1","1","N",
"19520","OCBADOBR18","00000008","2018-04-16 00:00:00","3622.73","2018-05-02 00:00:00","OBR","1","1","18","-1",,"-1","1","N",
"19521","OCBADOBR18","00000007","2018-04-16 00:00:00","5609.45","2018-05-02 00:00:00","OBR","1","1","18","-1",,"-1","1","N",
"19522","OCBADOBR18","00000006","2018-04-16 00:00:00","9000","2018-05-02 00:00:00","OBR","1","1","18","-1",,"-1","1","N",
"19523","OCBADOBR18","00000005","2018-04-16 00:00:00","20000","2018-05-02 00:00:00","OBR","1","1","18","-1",,"-1","1","N",
"19524","OCCIEOBR18","00000023","2018-04-16 00:00:00","7500","2018-05-02 00:00:00","OBR","1","1","1","-1",,"-1","1","N",
"19525","OCBADVIA18","00000012","2018-04-16 00:00:00","2100","2018-04-26 00:00:00","VIA","1","1","18","-1",,"-1","1","N",
"19526","OC-BAD18","00000003","2018-04-17 00:00:00","1900","2018-04-19 00:00:00","N","1","1","18","-1",,"-1","1","N",
"19527","OC-BADREP-18","00000001","2018-04-17 00:00:00","5500","2018-04-19 00:00:00","REP","1","1","18","-1",,"-1","1","N",
"19528","OC-CIE18","00000275","2018-04-17 00:00:00","76600","2018-04-27 00:00:00","N","1","1","1","-1",,"-1","1","N",
"19529","OCCIEOBR18","00000020","2018-04-17 00:00:00","3145.59","2018-04-27 00:00:00","OBR","1","1","1","-1",,"-1","1","N",
"19530","OCCIECAJ18","00000003","2018-04-17 00:00:00","10000","2018-04-27 00:00:00","CAJ","1","1","1","-1",,"-1","1","N",
"19531","OC-CIE18","00000281","2018-04-17 00:00:00","80000","2018-04-27 00:00:00","N","1","1","1","-1",,"-1","1","N",
"19532","OCCIEVIA18","00000035","2018-04-18 00:00:00","1500","2018-04-27 00:00:00","VIA","1","1","1","-1",,"-1","1","N",
"19533","OCBADVIA18","00000014","2018-04-18 00:00:00","300","2018-04-27 00:00:00","VIA","1","1","18","-1",,"-1","1","N",
"19534","OC-CIECRED18","00000017","2018-04-19 00:00:00","10000","2018-05-22 00:00:00","C","1","1","1","4",,"-1","1","N",
"19535","OC-CIE18","00000003","2018-04-19 00:00:00","10000","2018-03-27 00:00:00","N","1","1","1","-1",,"-1","1","N",
"19536","OC-CIE18","00000216","2018-04-19 00:00:00","12528","2018-04-19 00:00:00","N","1","1","1","-1",,"-1","1","N",
"19537","OC-CIE18","00000215","2018-04-19 00:00:00","16385","2018-04-19 00:00:00","N","1","1","1","-1",,"-1","1","N",
"19538","OCBADVIA18","00000006","2018-04-19 00:00:00","1500","2018-04-20 00:00:00","VIA","1","1","18","-1",,"-1","1","N",
"19539","OC-CIE18","00000282","2018-04-19 00:00:00","825214.84","2018-04-27 00:00:00","N","1","1","1","-1",,"-1","1","N",
"19540","OC-CIE18","00000210","2018-04-20 00:00:00","6597.27","2018-04-18 00:00:00","N","2","0","1","-1",,"-1","18.1081","N",
"19541","OC-CIE18","00000195","2018-04-20 00:00:00","8550.77","2018-04-07 00:00:00","N","2","0","1","-1",,"-1","18.1081","N",
"19542","OCCIEVIA18","00000036","2018-04-20 00:00:00","1760","2018-04-27 00:00:00","VIA","1","1","1","-1",,"-1","1","N",
"19543","OCBADVIA18","00000007","2018-04-21 00:00:00","3654","2018-04-20 00:00:00","VIA","1","1","18","-1",,"-1","1","N",
"19544","OCCIEOBR18","00000003","2018-04-20 00:00:00","103185.71","2018-04-20 00:00:00","OBR","1","1","1","-1",,"-1","1","N",
"19545","OCCIEOBR18","00000003","2018-04-20 00:00:00","108526.65","2018-04-20 00:00:00","OBR","1","1","1","-1",,"-1","1","N",
"19546","OCCIEOBR18","00000003","2018-04-20 00:00:00","8000","2018-04-20 00:00:00","OBR","1","1","1","-1",,"-1","1","N",
"19547","OCCIEOBR18","00000003","2018-04-20 00:00:00","2000","2018-04-20 00:00:00","OBR","1","1","1","-1",,"-1","1","N",
"19548","OCCIEOBR18","00000003","2018-04-20 00:00:00","2000","2018-04-20 00:00:00","OBR","1","1","1","-1",,"-1","1","N",
